abv,name,style,brewery_id,ounces
0.065,Royal Brat,Extra Special / Strong Bitter (ESB),25,16
0.075,Grapefruit Jungle (GFJ),American IPA,25,16
0.056,Osiris Pale Ale,American Pale Ale (APA),25,16
0.099,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25,16
0.063,Stupid Sexy Flanders,Flanders Oud Bruin,25,16
,Bourbon Barrel Cowbell,American Porter,25,16
0.054,Popcorn Pilsner,German Pilsener,25,16
0.071,Ring of Dingle,Irish Dry Stout,25,16
0.054,Bourbon Barrel Wee Mac,Scottish Ale,25,16
0.099,Bourbon Barrel Johan,English Barleywine,25,16
0.07,The Deuce,American Brown Ale,25,16
0.09,The Velvet Fog,Quadrupel (Quad),25,16
0.055,Sun King Oktoberfest,Märzen / Oktoberfest,25,16
0.052,Indianapolis Indians Lager,Dortmunder / Export Lager,25,16
0.052,Indians Victory Lager (2012),Dortmunder / Export Lager,25,16
0.08,Chaka,Belgian Strong Pale Ale,25,16
0.091,Isis,American Double / Imperial IPA,25,16
0.09,Wee Muckle (2011),Scotch Ale / Wee Heavy,25,16
0.075,Grapefruit Jungle (GFJ) (2011),American IPA,25,16
0.055,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25,16
0.099,Johan the Barleywine,English Barleywine,25,16
0.054,Wee Mac Scottish-Style Ale,Scottish Ale,25,16
0.053,Sunlight Cream Ale,Cream Ale,25,16
0.056,Osiris Pale Ale (2010),American Pale Ale (APA),25,16
0.045,Dam Lager,American Amber / Red Lager,455,12
0.07,Red Clay IPA,American IPA,455,12
0.072,Todd the Axe Man,American IPA,61,16
0.057,Doomtree,Extra Special / Strong Bitter (ESB),61,16
0.099,BLAKKR,American Black Ale,61,16
0.073,Overrated! West Coast Style IPA,American IPA,61,16
0.075,WET,American IPA,61,16
0.04,Bitter Brewer,English Bitter,61,16
0.055,SurlyFest,Rye Beer,61,16
0.051,Coffee Bender,American Brown Ale,61,16
0.051,Bender,American Brown Ale,61,16
0.097,Abrasive Ale,American Double / Imperial IPA,61,16
0.051,Hell,Keller Bier / Zwickel Bier,61,16
0.067,CynicAle,Saison / Farmhouse Ale,61,16
0.062,Furious,American IPA,61,16
0.073,Big Nose,American IPA,447,12
0.05,Cotton Mouth,Witbier,447,12
0.056,Stump Knocker Pale Ale,American Pale Ale (APA),447,12
0.05,Midnight Oil,Oatmeal Stout,447,12
0.059,Wild Night,Cream Ale,447,12
0.045,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381,12
0.055,Take Two Pils,German Pilsener,49,12
0.057,Waterkeeper,Hefeweizen,49,12
0.064,SweetWater IPA,American IPA,49,12
0.054,420 Extra Pale Ale,American Pale Ale (APA),49,12
0.08,Dodgy Knight Imperial IPA,American Double / Imperial IPA,449,12
0.05,TailGate Saison,Saison / Farmhouse Ale,449,12
0.05,TailGate IPA,American IPA,449,24
0.05,TailGate IPA,American IPA,449,12
0.049,TailGate Hefeweizen,Hefeweizen,449,24
0.05,Blacktop Blonde,American Blonde Ale,449,24
0.05,Blacktop Blonde,American Blonde Ale,449,12
0.049,TailGate Hefeweizen,Hefeweizen,449,12
0.085,Wooden Rooster,Tripel,45,16.9
0.048,Ginger Peach Saison,Saison / Farmhouse Ale,45,16
0.062,Zombie Monkie,American Porter,45,16
0.056,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16
0.05,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16
0.068,Ethos IPA,American IPA,45,16
0.044,Tallgrass Pub Ale,American Brown Ale,45,16
0.072,Oasis,Extra Special / Strong Bitter (ESB),45,16
0.05,Buffalo Sweat,Milk / Sweet Stout,45,16
0.05,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16
0.052,8-Bit Pale Ale,American Pale Ale (APA),45,16
0.085,Velvet Rooster,Tripel,45,16
0.05,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12
0.05,Köld Lager (2010),German Pilsener,45,16
0.072,Oasis (2010),American Double / Imperial IPA,45,16
0.044,Tallgrass Ale,American Brown Ale,45,16
0.05,Buffalo Sweat (2010),Milk / Sweet Stout,45,16
0.063,Tallgrass IPA,American IPA,45,16
0.068,Hat Trick Hop IPA,American IPA,409,16
0.056,Yard Sale Amber Ale,American Amber / Red Ale,409,16
0.055,Loafin Bräu,Altbier,490,16
0.07,Old Elephant Foot IPA,American IPA,490,16
0.065,Peck's Porter,American Porter,7,16
0.07,Reactor,American IPA,7,16
0.057,Mr. Orange,Witbier,7,16
0.08,Deduction,Dubbel,28,12
0.057,Face Down Brown Ale,American Brown Ale,480,12
0.064,Tempter IPA,American IPA,480,12
0.055,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480,12
0.048,Smittytown,Extra Special / Strong Bitter (ESB),210,12
0.04,Greenwood Beach,Fruit / Vegetable Beer,210,12
0.066,Gatecrasher,English India Pale Ale (IPA),210,12
0.047,RecreationAle,American Pale Ale (APA),469,12
0.055,First Stand,Saison / Farmhouse Ale,215,12
0.063,Battle LIne,American Brown Ale,215,12
0.056,Broken Bridge,Dunkelweizen,215,12
0.071,Brutus,English India Pale Ale (IPA),215,12
0.06,Petit Mutant,American Wild Ale,272,16
0.096,The Crusher,American Double / Imperial IPA,272,16
0.08,Beelzebub,American Double / Imperial Stout,272,16
0.07,Focal Banger,American IPA,272,16
0.08,Heady Topper,American Double / Imperial IPA,272,16
0.08,Heady Topper,American Double / Imperial IPA,272,16
0.046,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12
0.07,Indian Paintbrush IPA,American IPA,457,12
0.048,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12
0.059,Wagon Box Wheat Beer,American Pale Wheat Ale,457,12
0.05,Birdhouse Pale Ale,Belgian Pale Ale,262,12
0.073,Ozzy,Belgian Pale Ale,262,12
0.07,Resurrection,Dubbel,262,12
0.052,Bronx Summer Pale Ale,American Pale Ale (APA),329,16
0.057,Bronx Black Pale Ale,American Black Ale,329,16
0.063,Bronx Pale Ale,American Pale Ale (APA),329,16
0.052,Surfrider,American Pale Ale (APA),33,16
0.055,Kolschtal Eddy,Kölsch,33,16
0.05,South Bay Session IPA,American IPA,33,16
0.069,Grandma's Pecan,English Brown Ale,33,16
0.099,Double Trunk,American Double / Imperial IPA,33,16
0.046,Just IPA,American IPA,328,12
0.045,Lionshead,American Pilsner,90,12
,Manhattan Gold Lager (1990),American Amber / Red Lager,484,12
0.052,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),9,16
0.058,Northern Hawk Owl Amber,American Amber / Red Ale,438,12
0.059,CEO Stout,American Stout,438,16
0.047,Will Power Pale Ale,American Pale Ale (APA),438,16
0.044,Curious Traveler Shandy,Shandy,334,12
0.048,Hunny Do Wheat,American Pale Wheat Ale,142,12
0.052,Three Way Pale Ale,American Pale Ale (APA),142,12
0.041,Rise to the Top,Cream Ale,142,12
0.049,Lost Trout Brown Ale,American Brown Ale,142,12
0.051,Watermelon Ale,Fruit / Vegetable Beer,108,12
0.04,Knotty Blonde Ale,American Blonde Ale,153,12
0.062,Fivepine Chocolate Porter,American Porter,153,12
0.062,Hoodoo Voodoo IPA,American IPA,153,12
0.053,Hydraulion Red,Irish Red Ale,273,12
0.06,40 Mile IPA,American IPA,273,12
0.055,Citra Faced,American Pale Wheat Ale,21,16
0.055,Pole Barn Stout,Oatmeal Stout,21,16
0.054,Pale,American Pale Ale (APA),21,16
0.053,Yoshi's Nectar,California Common / Steam Beer,21,16
0.052,Leatherhead Red,American Amber / Red Ale,282,12
0.065,Cropduster Mid-American IPA,American IPA,282,12
0.075,Golden Frau Honey Wheat,Braggot,282,12
,Cornstalker Dark Wheat,American Dark Wheat Ale,282,12
0.058,Cafe Leche,American Porter,17,16
0.052,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16
0.12,Csar,Russian Imperial Stout,17,16
0.055,Klingon Warnog Roggen Dunkel,Roggenbier,17,16
0.085,Overlord Imperial IPA,American Double / Imperial IPA,17,16
0.058,Alloy,American IPA,17,16
0.051,Rivet Irish Red Ale,Irish Red Ale,17,16
0.052,3 Gear Robust Porter,American Porter,17,16
0.045,Circuit Bohemian Pilsner,Czech Pilsener,17,16
0.055,Turnrow Harvest Ale,American Blonde Ale,152,12
0.07,Juke Joint IPA,American IPA,152,12
0.07,Parade Ground Coffee Porter,American Porter,152,12
0.05,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12
0.045,Tin Roof Blonde Ale,American Blonde Ale,152,12
0.055,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12
0.045,Perfect Tin Amber,American Amber / Red Ale,152,12
0.073,IPA & a Half,American IPA,291,12
0.055,Ornery Amber Lager (2003),Vienna Lager,291,12
0.05,Big Island Shandy,Shandy,474,16
0.068,Preservation IPA,American IPA,474,16
0.062,Almanac IPA,American IPA,265,12
0.065,Milk Mustachio Stout,Milk / Sweet Stout,265,12
0.06,Farmer's Tan Red Ale,American Amber / Red Ale,265,12
0.057,Triangle India Pale Ale,American IPA,524,12
0.05,Triangle White Ale,Witbier,524,12
0.08,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12
0.082,Troegenator,Doppelbock,97,16
0.075,Nugget Nectar,American Amber / Red Ale,97,16
0.045,Sunshine Pils,American Pilsner,97,12
0.082,Troegenator Doublebock,Doppelbock,97,16
0.075,Perpetual IPA,American IPA,97,12
0.055,Greenville Pale Ale,American Pale Ale (APA),539,12
0.062,Hoppy Boy,American IPA,520,16
0.054,Cow Creek,American Amber / Red Lager,38,12
0.075,Chupahopra,American IPA,38,12
0.051,Twisted X,American Adjunct Lager,38,12
0.041,Day Hike Session,American IPA,190,12
0.048,Trailhead ISA,American IPA,190,12
0.052,Immersion Amber,American Amber / Red Ale,190,12
0.062,Evo IPA,American IPA,190,12
0.048,Presidential Pils,Czech Pilsener,190,12
0.062,Evolutionary IPA (2012),American IPA,190,12
0.057,Persnickety Pale,American Pale Ale (APA),190,12
0.054,SoDo Brown Ale,American Brown Ale,190,12
0.052,Immersion Amber Ale (2011),American Amber / Red Ale,190,12
0.062,Evolutionary IPA (2011),American IPA,190,12
0.048,Trailhead India Style Session Ale (2011),American IPA,190,12
0.046,Panorama Wheat Ale,American Pale Wheat Ale,190,12
0.063,Wobble,American IPA,74,16
0.058,Night Cat,American Dark Wheat Ale,74,12
0.058,Night Cat (2014),American Dark Wheat Ale,74,12
0.051,Dog Days Lager,Dortmunder / Export Lager,74,12
0.051,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12
0.077,Atom Smasher,Märzen / Oktoberfest,74,12
0.045,Testudo,Bière de Garde,74,12
0.065,Hobnob B & B Pale Ale,American Pale Ale (APA),74,12
0.07,Cane and Ebel,American Strong Ale,74,12
0.065,Outlaw IPA (2015),American IPA,74,12
0.045,The Gilded Age,Munich Helles Lager,243,12
0.05,No Limits Hefeweizen,Hefeweizen,435,16
0.06,Honeyspot Road White IPA,American White IPA,435,12
0.072,Road 2 Ruin Double IPA,American Double / Imperial IPA,435,12
0.048,Workers Comp Saison,Saison / Farmhouse Ale,435,12
0.05,Ol' Factory Pils,German Pilsener,435,12
0.05,PUNK'N,Pumpkin Ale,159,12
0.04,Yard Sale Winter Lager,American Amber / Red Lager,159,12
0.04,Trader Session IPA,American IPA,159,12
0.073,Hop Nosh IPA,American IPA,159,12
0.04,SUM'R,American Blonde Ale,159,12
0.04,Organic Baba Black Lager,Schwarzbier,159,12
0.073,Hop Notch IPA (2013),American IPA,159,12
0.04,Cutthroat Pale Ale,American Pale Ale (APA),159,12
0.04,WYLD Extra Pale Ale,American Pale Ale (APA),159,12
0.055,Pilsner Ukiah,German Pilsener,555,12
0.06,The Green Room,American IPA,126,16
0.047,Humbucker Helles,Maibock / Helles Bock,126,16
0.065,Uncle John's Apple Cherry Cider,Cider,338,16
0.065,Uncle John's Apricot Apple Cider,Cider,338,16
0.065,Draught Hard Apple Cider,Cider,338,16
0.001,Scotty K NA,Low Alcohol Beer,522,16
0.068,Bacon Brown Ale,American Brown Ale,522,16
0.064,Golden State Ale,Belgian Pale Ale,522,16
0.078,Baltic Porter,Baltic Porter,522,16
0.085,Siamese twin,Dubbel,522,16
0.085,Double Duckpin,American Double / Imperial IPA,71,12
0.042,Old Pro,Gose,71,12
0.055,Duckpin Pale Ale,American Pale Ale (APA),71,12
0.06,Balt Altbier,Altbier,71,12
0.045,Campside Session IPA,American IPA,202,16
0.045,Upland Wheat Ale,Witbier,202,16
0.06,Dragonfly IPA,American IPA,202,16
0.128,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),51,19.2
0.104,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,51,19.2
0.068,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,51,19.2
0.099,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,51,19.2
0.076,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,51,19.2
0.06,Blood Orange Saison,Saison / Farmhouse Ale,51,12
0.065,Thai Style White IPA,American White IPA,51,12
0.075,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,51,19.2
0.099,Upslope Imperial India Pale Ale,American Double / Imperial IPA,51,19.2
0.082,Upslope Christmas Ale,Winter Warmer,51,16
0.077,Upslope Pumpkin Ale,Pumpkin Ale,51,16
0.075,Upslope Belgian Style Pale Ale,Belgian Pale Ale,51,12
0.069,Upslope Foreign Style Stout,Foreign / Export Stout,51,12
0.048,Top Rope Mexican-style Craft Lager,Vienna Lager,51,12
0.048,Upslope Craft Lager,Vienna Lager,51,12
0.067,Upslope Brown Ale,English Brown Ale,51,12
0.058,Upslope Pale Ale,American Pale Ale (APA),51,12
0.072,Upslope India Pale Ale,American IPA,51,12
0.053,Common Sense Kentucky Common Ale,American Brown Ale,546,16
0.065,Upstate I.P.W.,American IPA,546,12
0.04,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12
0.09,Squatters Hop Rising Double IPA,American Double / Imperial IPA,302,12
0.08,Devastator Double Bock,Doppelbock,302,12
0.06,Wasatch Ghostrider White IPA,American White IPA,302,12
0.06,Wasatch Ghostrider White IPA (2014),American White IPA,302,12
0.04,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,302,12
0.09,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,302,12
0.04,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12
0.068,Nunica Pine,Cider,185,16
0.069,Ginger Peach,Cider,185,16
0.068,Totally Roasted,Cider,185,16
0.068,Blue Gold,Cider,185,16
0.068,Hard Apple,Cider,185,16
0.052,Nitro Can Coffee Stout,American Stout,113,12
0.092,Voodoo Love Child,Tripel,322,12
0.079,White Magick of the Sun,Witbier,322,12
0.075,Wynona's Big Brown Ale,American Brown Ale,322,12
0.092,Gran Met,Belgian Strong Pale Ale,322,12
0.073,Good Vibes IPA,American IPA,322,12
0.075,Pilzilla,American Double / Imperial Pilsner,322,12
0.04,Wachusett Light IPA,American IPA,295,12
0.06,Green Monsta IPA,American IPA,295,12
0.056,Wachusett IPA,American IPA,295,12
0.047,Strawberry White,Witbier,295,12
0.085,Larry Imperial IPA,American Double / Imperial IPA,295,12
0.047,Wachusett Summer,American Pale Wheat Ale,295,12
0.051,Country Pale Ale,English Pale Ale,295,12
0.04,Wachusett Light IPA (2013),American IPA,295,12
0.052,Pumpkan,Pumpkin Ale,295,12
0.045,Wachusett Blueberry Ale,Fruit / Vegetable Beer,295,12
0.06,Green Monsta IPA,American IPA,295,12
0.047,T-6 Red Ale (2004),American Amber / Red Ale,506,12
0.052,Self Starter,American IPA,94,16
0.054,Ermal's,Cream Ale,94,16
0.07,10 Ton,Oatmeal Stout,94,16
0.07,Flyin' Rye,American IPA,94,16
0.09,Christmas Ale,Herbed / Spiced Beer,100,12
0.07,Pay It Forward Cocoa Porter,American Porter,100,12
0.055,West Sixth Amber Ale,American Amber / Red Ale,100,12
,West Sixth IPA,American IPA,100,12
0.055,One Claw,American Pale Ale (APA),384,12
0.04,Westbrook Gose,Gose,384,12
0.05,White Thai,Witbier,384,12
0.068,Westbrook IPA,American IPA,384,12
0.057,Westfield Octoberfest,Märzen / Oktoberfest,351,12
0.052,Pop's Old Fashioned Lager,American Amber / Red Lager,351,12
0.058,Charlie in the Rye,American IPA,351,12
,Royal Lager,American Pale Lager,132,16
0.08,Rip Van Winkle (Current),Bock,132,12
,O’Malley’s Stout,English Stout,132,12
0.075,O’Malley’s IPA,American IPA,132,12
,O’Malley’s Irish Style Cream Ale,Cream Ale,132,12
0.049,L'il Lucy's Hot Pepper Ale,Chile Beer,132,12
0.052,Drop Kick Ale,American Amber / Red Ale,132,12
0.055,Raspberry Berliner Weisse,Berliner Weissbier,47,12
0.05,Hop Session,American IPA,47,12
0.055,Blueberry Berliner Weisse,Berliner Weissbier,47,12
0.055,Berliner Weisse,Berliner Weissbier,47,12
0.06,Super G IPA,American IPA,396,16
0.049,Hefe Lemon,Radler,296,12
0.049,Hefe Black,Hefeweizen,296,12
0.049,Widmer Brothers Hefeweizen,Hefeweizen,296,12
0.082,Hop Slayer Double IPA,American Double / Imperial IPA,361,12
0.045,Pumpkin Ale,Pumpkin Ale,361,12
0.05,Big Bowl Blonde Ale,American Brown Ale,361,12
0.052,Phat Chance,American Blonde Ale,361,12
0.082,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12
0.082,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12
0.042,Wild Onion Summer Wit,Witbier,361,12
0.06,Jack Stout,Oatmeal Stout,361,12
0.045,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,361,12
0.056,Paddy Pale Ale,American Pale Ale (APA),361,12
0.068,Blonde Hunny,Belgian Pale Ale,181,12
0.057,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,181,12
0.045,Wild Wolf American Pilsner,American Pilsner,181,12
0.051,Alpha Ale,American Pale Ale (APA),181,12
0.054,Mystical Stout,Irish Dry Stout,499,16
0.075,Bodacious Bock,Bock,499,16
0.05,Ambitious Lager,Munich Helles Lager,499,16
0.072,Wyoming Pale Ale,American Pale Ale (APA),550,16
0.05,Wind River Blonde Ale,American Blonde Ale,550,16
0.074,Ace IPA,American IPA,509,16
0.08,P-51 Porter,American Porter,509,16
0.055,#001 Golden Amber Lager,American Amber / Red Lager,211,12
0.071,#002 American I.P.A.,American IPA,211,12
0.052,#003 Brown & Robust Porter,American Porter,211,12
0.048,#004 Session I.P.A.,American IPA,211,12
0.059,Tarasque,Saison / Farmhouse Ale,239,12
0.062,Ananda India Pale Ale,American IPA,239,12
0.045,Tiny Bomb,American Pilsner,239,12
0.058,Train Hopper,American IPA,14,12
0.045,Edward’s Portly Brown,American Brown Ale,14,12
0.059,Troopers Alley IPA,American IPA,344,12
0.047,Wolverine Premium Lager,American Pale Lager,402,12
0.05,Woodchuck Amber Hard Cider,Cider,501,12
0.065,4000 Footer IPA,American IPA,109,12
0.028,Summer Brew,American Pilsner,109,12
0.065,Be Hoppy IPA,American IPA,339,16
0.069,Worthy IPA,American IPA,199,12
0.045,Easy Day Kolsch,Kölsch,199,12
0.077,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,199,12
0.069,Worthy IPA (2013),American IPA,199,12
0.06,Worthy Pale,American Pale Ale (APA),199,12
0.042,Patty's Chile Beer,Chile Beer,424,12
0.082,Colorojo Imperial Red Ale,American Strong Ale,424,12
0.055,Wynkoop Pumpkin Ale,Pumpkin Ale,424,12
0.075,Rocky Mountain Oyster Stout,American Stout,424,12
0.067,Belgorado,Belgian IPA,424,12
0.052,Rail Yard Ale,American Amber / Red Ale,424,12
0.055,B3K Black Lager,Schwarzbier,424,12
0.055,Silverback Pale Ale,American Pale Ale (APA),424,12
0.052,Rail Yard Ale (2009),American Amber / Red Ale,424,12
